term,sessionPeriod,sessionTimes,meetingTimes,billNo,billName,billOrg,billProposer,billCosignatory,billStatus,pdfUrl,docUrl,selectTerm,X,file_name,changed_ratio
9,2,10,NA,1.0511E+15,「中華民國刑法第三百二十二條及第三百二十四條之一條文修正草案」，請審議案。,本院委員李鴻鈞等19人,李鴻鈞　　 ,柯志恩　　許毓仁　　曾銘宗　　簡東明　　陳宜民　　張麗善　　李彥秀　　羅明才　　盧秀燕　　孔文吉　　陳雪生　　陳超明　　林俊憲　　林麗蟬　　鄭寶清　　周陳秀霞　高金素梅　吳志揚　　,排入院會,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/10/LCEWA01_090210_00029.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/10/LCEWA01_090210_00029.doc,902,NA,LCEWA01_090210_00029,100
9,2,10,NA,1.0511E+15,「勞動基準法第四十條及第四十條之一條文修正草案」，請審議案。,本院委員林靜儀等22人,林靜儀　　 ,陳曼麗　　吳思瑤　　姚文智　　劉建國　　蔡培慧　　蘇震清　　黃秀芳　　余宛如　　邱泰源　　吳玉琴　　呂孫綾　　鄭運鵬　　施義芳　　葉宜津　　鍾孔炤　　李俊俋　　張廖萬堅　高志鵬　　陳賴素美　蔡易餘　　高潞‧以用‧巴魕剌Kawlo．Iyun．Pacidal,排入院會,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/10/LCEWA01_090210_00034.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/10/LCEWA01_090210_00034.doc,902,NA,LCEWA01_090210_00034,100
9,2,10,NA,1.05102E+15,「組織犯罪防制條例部分條文修正草案」，請審議案。,本院委員陳亭妃等19人,陳亭妃　　許智傑　　蔡適應　　莊瑞雄　　　　　　　　　　　　 ,呂孫綾　　趙正宇　　羅致政　　蔡培慧　　陳　瑩　　郭正亮　　陳素月　　鍾佳濱　　蔡易餘　　洪宗熠　　鍾孔炤　　吳玉琴　　吳琪銘　　鄭寶清　　劉世芳　　　　　　　　　　　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/08/LCEWA01_090208_00012.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/08/LCEWA01_090208_00012.doc,902,NA,LCEWA01_090208_00012,100
9,2,6,NA,1.051E+15,「發展觀光條例第三十八條條文修正草案」，請審議案。,本院委員葉宜津等17人,葉宜津　　 ,呂孫綾　　施義芳　　江永昌　　陳賴素美　周春米　　鄭運鵬　　黃國書　　蘇巧慧　　鍾佳濱　　吳琪銘　　林淑芬　　吳玉琴　　劉建國　　鍾孔炤　　黃秀芳　　吳思瑤　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/06/LCEWA01_090206_00046.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/06/LCEWA01_090206_00046.doc,902,NA,LCEWA01_090206_00046,105.6179775
9,2,9,NA,1.05102E+15,「警察教育條例部分條文修正草案」，請審議案。,本院委員何欣純等29人,何欣純　　尤美女　　賴瑞隆　　呂孫綾　　 ,陳曼麗　　蘇巧慧　　林岱樺　　王榮璋　　高志鵬　　李昆澤　　施義芳　　黃國書　　劉櫂豪　　鄭寶清　　陳亭妃　　王定宇　　趙正宇　　葉宜津　　周春米　　張宏陸　　吳思瑤　　黃秀芳　　洪宗熠　　劉建國　　陳賴素美　許智傑　　李麗芬　　段宜康　　蔡易餘　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/09/LCEWA01_090209_00014.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/09/LCEWA01_090209_00014.doc,902,NA,LCEWA01_090209_00014,108.9473684
9,2,10,NA,1.05111E+15,「森林法第十四條條文修正草案」，請審議案。,本院時代力量黨團,時代力量立法院黨團 高潞‧以用‧巴魕剌Kawlo．Iyun．Pacidal,,排入院會,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/10/LCEWA01_090210_00050.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/10/LCEWA01_090210_00050.doc,902,NA,LCEWA01_090210_00050,113.0434783
9,2,7,NA,1.05101E+15,「殯葬管理條例第二十四條條文修正草案」，請審議案。,本院委員趙天麟等17人,趙天麟　　呂孫綾　　 ,陳　瑩　　賴瑞隆　　Kolas Yotaka　　　　 黃國書　　姚文智　　羅致政　　葉宜津　　鄭寶清　　洪宗熠　　段宜康　　莊瑞雄　　鄭運鵬　　江永昌　　蔡易餘　　林俊憲　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/07/LCEWA01_090207_00012.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/07/LCEWA01_090207_00012.doc,902,NA,LCEWA01_090207_00012,113.7931034
9,2,8,NA,1.05102E+15,「公司法第二百四十五條條文修正草案」，請審議案。,本院委員李彥秀等16人,李彥秀　　 ,陳雪生　　蔣乃辛　　呂玉玲　　林麗蟬　　鄭天財　　曾銘宗　　陳宜民　　蔣萬安　　徐志榮　　徐榛蔚　　黃昭順　　林德福　　林為洲　　江啟臣　　吳志揚　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/08/LCEWA01_090208_00008.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/08/LCEWA01_090208_00008.doc,902,NA,LCEWA01_090208_00008,115.1724138
9,2,9,NA,1.05103E+15,「國軍退除役官兵輔導條例第十七條條文修正草案」，請審議案。,本院委員羅致政等24人,羅致政　　 ,管碧玲　　黃偉哲　　黃秀芳　　周春米　　陳素月　　郭正亮　　陳曼麗　　鍾佳濱　　劉世芳　　鄭寶清　　蘇治芬　　莊瑞雄　　余宛如　　施義芳　　吳焜裕　　賴瑞隆　　蔡適應　　陳亭妃　　蔡易餘　　鍾孔炤　　陳　瑩　　邱泰源　　徐永明　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/09/LCEWA01_090209_00040.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/09/LCEWA01_090209_00040.doc,902,NA,LCEWA01_090209_00040,115.625
9,2,10,NA,1.0511E+15,「勞動基準法第三十八條條文修正草案」，請審議案。,本院委員張廖萬堅等20人,張廖萬堅　 ,吳思瑤　　黃國書　　許智傑　　李麗芬　　蘇巧慧　　吳琪銘　　李俊俋　　賴瑞隆　　劉櫂豪　　陳歐珀　　趙正宇　　郭正亮　　呂孫綾　　林靜儀　　蔡易餘　　陳明文　　吳焜裕　　陳賴素美　,排入院會,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/10/LCEWA01_090210_00027.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/10/LCEWA01_090210_00027.doc,902,NA,LCEWA01_090210_00027,117.2413793
9,2,5,NA,1.05092E+15,「化粧品衛生管理條例第九條及第十五條條文修正草案」，請審議案。,本院委員林俊憲等21人,林俊憲　　呂孫綾　　蔡適應,陳曼麗　　邱議瑩　　李俊俋　　李昆澤　　鄭運鵬　　葉宜津　　周春米　　蕭美琴　　蔡易餘　　施義芳　　 　　　　吳焜裕　　趙正宇　　鍾孔炤　　賴瑞隆　　Kolas Yotaka 　　　　何欣純　　陳賴素美　陳歐珀　　　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/05/LCEWA01_090205_00009.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/05/LCEWA01_090205_00009.doc,902,NA,LCEWA01_090205_00009,118.8235294
9,2,5,NA,1.05092E+15,「公務員懲戒法第二十條條文修正草案」，請審議案。,本院委員林俊憲等20人,林俊憲　　吳焜裕　　蔡適應,李俊俋　　李昆澤　　邱議瑩　　陳曼麗　　葉宜津　　趙正宇　　呂孫綾　　蕭美琴　　蔡易餘　　鄭運鵬　　周春米　　施義芳　　鍾孔炤　　洪宗熠　　何欣純　　陳歐珀　　陳賴素美　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/05/LCEWA01_090205_00007.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/05/LCEWA01_090205_00007.doc,902,NA,LCEWA01_090205_00007,121.2765957
9,2,8,NA,1.05102E+15,「中央研究院組織法第三條條文修正草案」，請審議案。,本院委員蔣乃辛等17人,蔣乃辛　　柯志恩　　 ,蔣萬安　　林為洲　　費鴻泰　　陳雪生　　陳超明　　王育敏　　高金素梅　鄭天財　　簡東明　　陳宜民　　許淑華　　羅明才　　林麗蟬　　曾銘宗　　馬文君　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/08/LCEWA01_090208_00013.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/08/LCEWA01_090208_00013.doc,902,NA,LCEWA01_090208_00013,125
9,2,3,NA,1.05091E+15,「化粧品衛生管理條例修正草案」案。　,行政院,,,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/03/LCEWA01_090203_00035.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/03/LCEWA01_090203_00035.doc,902,NA,LCEWA01_090203_00035,129.1521248
9,2,5,NA,1.051E+15,「消防法第九條、第十九條及第三十八條條文修正草案」案。,行政院,,,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/05/LCEWA01_090205_00061.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/05/LCEWA01_090205_00061.doc,902,NA,LCEWA01_090205_00061,130.8823529
9,2,6,NA,1.051E+15,「國有財產法第三十四條條文修正草案」，請審議案。,本院委員曾銘宗等17人,曾銘宗　　羅明才　　 ,黃昭順　　張麗善　　柯志恩　　林麗蟬　　楊鎮浯　　簡東明　　林德福　　徐榛蔚　　孔文吉　　許毓仁　　陳宜民　　王育敏　　許淑華　　鄭天財　　吳志揚　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/06/LCEWA01_090206_00038.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/06/LCEWA01_090206_00038.doc,902,NA,LCEWA01_090206_00038,131.5789474
9,2,5,NA,1.05092E+15,「礦業法第十二條條文修正草案」，請審議案。,本院委員徐志榮等23人,徐志榮,顏寬恒　　江啟臣　　林為洲　　王育敏　　馬文君　　黃昭順　　王金平　　賴士葆　　林德福　　陳宜民　　李彥秀　　吳志揚　　張麗善　　盧秀燕　　鄭天財　　王惠美　　簡東明　　蔣萬安　　柯志恩　　呂玉玲　　曾銘宗　　許毓仁　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/05/LCEWA01_090205_00016.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/05/LCEWA01_090205_00016.doc,902,NA,LCEWA01_090205_00016,147.9591837
9,2,1,NA,1.05073E+15,「農藥管理法第十條及第五十九條條文修正草案」案。,行政院,,,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00041.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00041.doc,902,NA,LCEWA01_090201_00041,155.8935361
9,2,1,NA,1.05071E+15,「槍砲彈藥刀械管制條例第五條之二條文修正草案」案。,行政院,,,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00038.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00038.doc,902,NA,LCEWA01_090201_00038,156.0606061
9,2,9,NA,1.05102E+15,「特種勤務條例第十四條條文修正草案」，請審議案。,本院委員王定宇等24人,王定宇　　呂孫綾　　 ,吳玉琴　　余宛如　　陳賴素美　郭正亮　　林靜儀　　高志鵬　　邱泰源　　Kolas Yotaka　　　　 陳曼麗　　 羅致政　　王榮璋　　蔡培慧　　周春米　　林俊憲　　李麗芬　　陳歐珀　　蕭美琴　　邱議瑩　　吳琪銘　　陳亭妃　　劉建國　　鍾孔炤　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/09/LCEWA01_090209_00016.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/09/LCEWA01_090209_00016.doc,902,NA,LCEWA01_090209_00016,162.3318386
9,2,9,NA,1.05103E+15,「勞動基準法第三十八條條文修正草案」，請審議案。,本院委員陳瑩等18人,陳　瑩　　 ,許智傑　　陳曼麗　　陳明文　　蘇治芬　　蔡易餘　　姚文智　　李麗芬　　莊瑞雄　　洪宗熠　　黃偉哲　　張廖萬堅　黃秀芳　　吳玉琴　　邱志偉　　吳焜裕　　鄭寶清　　林俊憲　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/09/LCEWA01_090209_00055.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/09/LCEWA01_090209_00055.doc,902,NA,LCEWA01_090209_00055,168.1034483
9,2,1,NA,1.05071E+15,「勞動基準法第三十八條條文修正草案」，請審議案。,本院委員鍾孔炤等17人,鍾孔炤,王榮璋　　吳思瑤　　陳曼麗　　徐國勇　　蘇巧慧　　張廖萬堅　周春米　　顧立雄　　林靜儀　　吳玉琴　　蔡易餘　　陳賴素美　邱議瑩　　吳焜裕　　江永昌　　段宜康　　,審查完畢,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00009.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00009.doc,902,NA,LCEWA01_090201_00009,182.7586207
9,2,1,NA,1.05081E+15,「政務人員退職撫卹條例第十二條條文修正草案」，請審議案。,本院委員王定宇等26人,王定宇,葉宜津　　施義芳　　吳玉琴　　陳曼麗　　鄭寶清　　何欣純　　呂孫綾　　周春米　　鄭運鵬　　吳琪銘　　劉建國　　王榮璋　　林靜儀　　林淑芬　　姚文智　　蘇巧慧　　段宜康　　張宏陸　　顧立雄　　鍾孔炤　　尤美女　　徐永明　　林昶佐　　蔡易餘　　蔡適應　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00032.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00032.doc,902,NA,LCEWA01_090201_00032,194.9324324
9,2,10,NA,1.05103E+15,「外國人投資條例第三條條文修正草案」，請審議案。,本院委員蘇震清等21人,蘇震清　　邱志偉　　蘇治芬　　蔡易餘　　莊瑞雄　　鄭運鵬　　 ,施義芳　　鍾孔炤　　蘇巧慧　　王定宇　　劉建國　　劉世芳　　鍾佳濱　　郭正亮　　陳歐珀　　張廖萬堅　李俊俋　　陳明文　　余宛如　　洪宗熠　　黃秀芳　　,排入院會,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/10/LCEWA01_090210_00037.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/10/LCEWA01_090210_00037.doc,902,NA,LCEWA01_090210_00037,226.7605634
9,2,5,NA,1.051E+15,「證券交易稅條例第二條之一條文修正草案」案。,行政院,,,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/05/LCEWA01_090205_00062.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/05/LCEWA01_090205_00062.doc,902,NA,LCEWA01_090205_00062,291.4285714
9,2,5,NA,1.05093E+15,「公職人員選舉罷免法第五十五條條文修正草案」，請審議案。,本院委員蕭美琴等21人,蕭美琴　　莊瑞雄　　蘇治芬　　吳思瑤　　賴瑞隆,葉宜津　　黃國書　　黃偉哲　　蔡易餘　　Kolas Yotaka 李昆澤　　邱議瑩　　陳曼麗　　段宜康　　劉櫂豪　　鄭寶清　　蔡培慧　　何欣純　　蘇巧慧　　鄭運鵬　　李麗芬　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/05/LCEWA01_090205_00018.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/05/LCEWA01_090205_00018.doc,902,NA,LCEWA01_090205_00018,346.25
9,2,9,NA,1.05103E+15,「電業法部分條文修正草案」，請審議案。,本院親民黨黨團,親民黨立法院黨團　李鴻鈞,,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/09/LCEWA01_090209_00045.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/09/LCEWA01_090209_00045.doc,902,NA,LCEWA01_090209_00045,367.4418605
9,2,1,NA,1.05081E+15,「學校教職員退休條例第十三條條文修正草案」，請審議案。,本院委員王定宇等28人,王定宇,鄭寶清　　鍾孔炤　　葉宜津　　施義芳　　何欣純　　呂孫綾　　鄭運鵬　　周春米　　吳琪銘　　劉建國　　段宜康　　林靜儀　　陳曼麗　　王榮璋　　吳玉琴　　蘇巧慧　　張宏陸　　顧立雄　　林淑芬　　姚文智　　邱議瑩　　尤美女　　徐永明　　林昶佐　　吳焜裕　　蔡易餘　　蔡適應　　,審查完畢,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00034.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00034.doc,902,NA,LCEWA01_090201_00034,809.2105263
9,2,10,NA,1.0511E+15,「學校教職員退休條例第十三條條文修正草案」案。,行政院,,,逕付二讀,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/10/LCEWA01_090210_00063.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/10/LCEWA01_090210_00063.doc,902,NA,LCEWA01_090210_00063,836.8421053
